Case #,Crime,Occurred (Averaged),Location,lon,lat
25-02661,484(A): PC; Petty Theft; Misdemeanor,2025-09-10 3:55,Law Building,-122.25346010910064,37.8699502
25-02765,INFO: Information Only Report,2025-09-10 6:12,600 Red Oak Av,-122.272863,37.8708393
25-02662,10851(A): VC; Take Vehicle Without Owner's Consent; Misdemeanor,2025-09-10 6:15,2650 Durant Av,-122.2552301968402,37.86782
25-02647,Found Prop.: Found Property,2025-09-10 8:05,Campus Unspecified,-122.288608,37.868541
25-02776,Found Prop.: Found Property,2025-09-10 12:00,Dwinelle Hall,-122.2607432628604,37.8707285
25-02650,Caslty: Injury/Illness,2025-09-10 12:52,2650 Durant Av,-122.2552301968402,37.86782
25-02653,484(A): PC; Theft Of Personal Property; Misdemeanor,2025-09-10 13:00,2299 Piedmont Av,-122.2519432,37.8697156
25-02651,20002: VC; Hit and Run; Misdemeanor,2025-09-10 13:39,2645 Haste St,-122.2544244,37.8673072
25-02665,INFO: Information Only Report SUPP: Supplemental Reports,2025-09-10 13:53,ONLINE,-122.272863,37.8708393
25-02656,484(A): PC; Theft Of Personal Property; Misdemeanor,2025-09-10 14:16,Moffitt Library,-122.2598416,37.873349
25-02652,INFO: Information Only Report,2025-09-10 14:32,Sproul Hall,-122.25877388866844,37.8696038
25-02657,Caslty: Injury/Illness SUPP: Supplemental Reports,2025-09-10 15:10,530 Kinkead Wy,-122.272863,37.8708393
25-02674,MP: Missing Person,2025-09-10 16:00,2650 Durant Av,-122.2552301968402,37.86782
25-02655,Caslty: Injury/Illness,2025-09-10 16:21,Haas Pavilion,-122.26220609544905,37.86939045
25-02956,INFO: Information Only Report,2025-09-10 16:53,1051 Monroe St,-122.272863,37.8708393
25-02658,INFO: Information Only Report *Stalking,2025-09-10 18:12,08012024 0000 On Campus,-122.272863,37.8708393
25-02660,484(A): PC; Theft Of Personal Property; Misdemeanor,2025-09-10 18:32,09072025 0000 2521 Hearst Av,-122.2591244,37.8755331
25-02670,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony,2025-09-10 19:00,2121 Berkeley Wy,-122.2683576,37.8737831
25-02663,INFO: Information Only Report,2025-09-10 20:03,Campus Unspecified,-122.288608,37.868541
25-02664,Caslty-Alcohol Inv: Injury/Illness - Alcohol Related,2025-09-11 2:12,2650 Durant Av,-122.2552301968402,37.86782
25-02667,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony 459: PC; Burglary:second Degree; Misdemeanor,2025-09-11 3:15,2424 Haste St,-122.25966220370196,37.86568885
25-02666,FIRE: Fire 626: Exclusion Order Issued,2025-09-11 9:20,1075 Monroe St,-122.272863,37.8708393
25-02668,Caslty: Injury/Illness,2025-09-11 10:02,2400 Durant Av,-122.260114,37.86724
25-02669,Found Prop.: Found Property,2025-09-11 11:54,Campus Unspecified,-122.288608,37.868541
25-02671,WELFARE: Welfare Check,2025-09-11 16:42,1051 Monroe St,-122.272863,37.8708393
25-02677,OA-ROBBERY: Outside Assist - Robbery OA-BPD: Outside Assist - BPD *Aggravated Assault,2025-09-11 19:06,Oxford St,-122.26684735778863,37.87846656440768
25-02672,Caslty: Injury/Illness,2025-09-11 19:13,2301 Bancroft Wy,-122.260816,37.868605
25-02681,10852: VC; Tamper With Vehicle; Misdemeanor,2025-09-11 20:15,3200 Regatta Bl E Fleet Services,-122.297864,37.865832
25-02673,626.9(B): PC; Have Firearm At Public/Etc School; Felony 22651(h)(1): VC; Stored Vehicle-Subseque Arrest; Infraction 626.10(B): PC; Poss Wpn Univ Not F/Arm; Felony 25400(A)(1): PC; Carry Concealed Weapon Vehicle; Felony 25850(A): PC; Carry Loaded Firearm In Pu Under Specific Circumstances; Felon 496(A): PC; Receive/Etc Known Stolen Property; Misdemeanor 21510(A): PC; Possess Switchblade In Veh Misdemeanor,2025-09-11 20:18,Stadium Rim Wy,-122.25193544354336,37.87253304326599
25-02676,10851(A): VC; Take Vehicle Without Owner's Consent; Misdemeanor,2025-09-11 20:35,2205 Piedmont Av,-122.2536120546094,37.87131674150476
25-02675,INFO: Information Only Report,2025-09-11 22:13,2100 Channing Wy,-122.267354,37.86574
25-02679,484(A): PC; Petty Theft; Misdemeanor,2025-09-12 5:58,810 Ohlone Av,-122.272863,37.8708393
25-02680,25661: BP; Possess/Use False Evidence of Age; Misdemeanor Found Prop.: Found Property,2025-09-12 10:14,Campus Unspecified,-122.288608,37.868541
25-02905,484G: PC; Theft By Use Of Access Card Information; Misdemeanor,2025-09-12 12:00,Barker Hall,-122.26548032875245,37.8739629
25-02683,5150: WI; 72 Hour Mental Health Hold;,2025-09-12 14:41,1051 Monroe St,-122.272863,37.8708393
25-02682,INFO: Information Only Report,2025-09-12 15:35,UNK UNK,-122.272863,37.8708393
25-02684,INFO: Information Only Report,2025-09-12 15:57,1950 Oxford St,-122.26642930385086,37.87369003850856
25-02685,10851(A): VC; Take Vehicle Without Owner's Consent; Misdemeanor,2025-09-12 17:00,Valley Life Science Building,-122.262078,37.871144
25-02686,10851(A): VC; Take Vehicle Without Owner's Consent; Misdemeanor,2025-09-12 17:16,Cory Hall,-122.2579707,37.8752985
25-02728,,2025-09-12 18:40,515 West End Wy,-122.272863,37.8708393
25-02724,INFO: Information Only Report,2025-09-12 23:45,Valley Life Science Building,-122.262078,37.871144
25-02687,626: Exclusion Order Issued 23222 (A): VC; Poss Open Container While Driving; Infraction 5204 (A): VC; Expired Tabs/Fail to Displ Tabs; Infraction 5200 (a): VC; Improper Display of Licens Plates; Infraction,2025-09-13 0:54,Lower Sproul Garage,-122.2606309,37.8688322
25-02688,Caslty-Alcohol Inv: Injury/Illness - Alcohol Related,2025-09-13 1:25,1950 Oxford St,-122.26642930385086,37.87369003850856
25-02689,Caslty-Alcohol Inv: Injury/Illness - Alcohol Related,2025-09-13 1:43,2650 Durant Av,-122.2552301968402,37.86782
25-02690,Caslty-Alcohol Inv: Injury/Illness - Alcohol Related,2025-09-13 2:15,2650 Haste St,-122.2560025249778,37.86647419644383
25-02691,Caslty-Alcohol Inv: Injury/Illness - Alcohol Related,2025-09-13 3:33,2520 Channing Wy,-122.25740262790698,37.86703251162791
25-02720,INFO: Information Only Report,2025-09-13 3:38,Sproul Hall,-122.25877388866844,37.8696038
25-02799,484(A): PC; Petty Theft; Misdemeanor,2025-09-13 10:11,600 Red Oak Av,-122.272863,37.8708393
25-02692,Caslty: Injury/Illness,2025-09-13 11:05,Barrows Ln,-122.2584857382614,37.869530343119656
25-02693,Caslty: Injury/Illness,2025-09-13 11:39,Monroe St,-122.272863,37.8708393
25-02695,Caslty: Injury/Illness,2025-09-13 15:19,Witter Field,-122.249073,37.871156
25-02715,10851(A): VC; Take Vehicle Without Owner's Consent; Misdemeanor,2025-09-13 16:15,2650 Haste St,-122.2560025249778,37.86647419644383
25-02696,Caslty: Injury/Illness,2025-09-13 18:31,GATE 1,-122.251618,37.89143
25-02697,Caslty-Alcohol Inv: Injury/Illness - Alcohol,2025-09-13 19:09,2400 Durant Av,-122.260114,37.86724
25-02700,Caslty-Alcohol Inv: Injury/Illness - Alcohol Related,2025-09-13 20:43,Memorial Stadium Sec PP,-122.251824,37.870789
25-02699,Caslty: Injury/Illness,2025-09-13 20:48,North TUNNEL,-122.272571,37.890204
25-02701,Caslty: Injury/Illness,2025-09-13 21:38,GT 2,-122.272863,37.8708393
25-02702,Caslty: Injury/Illness,2025-09-13 21:51,Memorial Stadium,-122.25073605072416,37.8709949
25-02703,Caslty: Injury/Illness,2025-09-13 22:06,West Crescent,-122.272863,37.8708393
25-02705,WELFARE: Welfare Check 602.5(B): PC; Unauth Entry Occu Dwling; Misdemeanor SUPP: Supplemental Reports,2025-09-13 22:27,2401 Durant Av,-122.26110790700152,37.8680285
25-02704,Caslty: Injury/Illness,2025-09-13 22:41,AA ROW 26 ST,-122.272863,37.8708393
25-02706,23152(A): VC; Dui Alcohol; Misdemeanor SUPP: Supplemental Reports,2025-09-14 1:35,1 Centennial Dr,-122.246969,37.879492
25-02707,Caslty-Alcohol Inv: Injury/Illness - Alcohol Related,2025-09-14 2:31,2650 Durant Av,-122.2552301968402,37.86782
25-02711,INFO: Information Only Report,2025-09-14 11:20,2610 Channing Wy,-122.2563729387755,37.86716195918368
25-02714,10851(A): VC; Take Vehicle Without Owner's Consent; Misdemeanor,2025-09-14 13:00,2220 Piedmont Av,-122.25286288751197,37.87097791199431
25-02713,484(A): PC; Petty Theft; Misdemeanor,2025-09-14 14:41,Weill Hall,-122.26323831340244,37.8713331
25-02709,Caslty: Injury/Illness,2025-09-14 15:15,2415 Bowditch St,-122.25621929426624,37.866137951654
25-02708,INFO: Information Only Report,2025-09-14 15:16,Campus Unspecified,-122.288608,37.868541
25-02710,Caslty: Injury/Illness,2025-09-14 16:13,2223 Fulton St,-122.2662765589625,37.86844117115035
25-02712,INFO: Information Only Report,2025-09-14 17:38,09142025 1658 2424 Haste St,-122.25966220370196,37.86568885
25-02716,INFO: Information Only Report,2025-09-14 19:29,Campus Unspecified,-122.288608,37.868541
25-02718,INFO: Information Only Report *OA-BPD: Outside Assist - BPD *Hate Crime Intimidation (Religion) *Stalking,2025-09-15 0:48,2200 Block of Dwight Way,-122.272863,37.8708393
25-02719,PRODAM: Property Damage,2025-09-15 7:06,Lower Sproul Garage,-122.2606309,37.8688322
25-02725,SUPP: Supplemental Reports 273.5(A): PC; Inflict Corporal Injury On Spouse/Cohabitant/Datng Relatnshp; Misd *Domestic Violence,2025-09-15 12:22,University Village,-122.272863,37.8708393
25-02723,DEMO: Demonstration,2025-09-15 12:43,Law Building,-122.25346010910064,37.8699502
25-02730,148.4(A)(2): PC; Send/Etc False Fire Alarm By Any Method; Misdemeanor,2025-09-15 15:51,Valley Life Science Building,-122.262078,37.871144
25-02748,10851(A): VC; Take Vehicle Without Owner's Consent; Misdemeanor,2025-09-15 17:16,2220 Piedmont Av,-122.25286288751197,37.87097791199431
25-02775,273.5(A): PC; Inflict Corporal Injury On Spouse/Cohabitant/Datng Relatnshp; Felo SUPP: Supplemental Reports *Domestic Violence *Stalking,2025-09-15 18:01,1000 Block of Monroe St,-122.272863,37.8708393
25-02731,WELFARE: Welfare Check,2025-09-15 20:39,Sproul Hall,-122.25877388866844,37.8696038
25-02732,Caslty: Injury/Illness,2025-09-15 23:05,2214 Bancroft Wy,-122.2650388,37.867854
25-02735,INFO: Information Only Report *Stalking,2025-09-16 1:00,On Campus,-122.272863,37.8708393
25-02733,415(3): PC; Offensive Words In Public Place; Misdemeanor,2025-09-16 7:33,University Av,-122.30852157395006,37.86571873812008
25-02739,484(A): PC; Theft Of Personal Property; Misdemeanor,2025-09-16 17:09,Unknown,-122.272863,37.8708393
25-02740,10851(A): VC; Take Vehicle Without Owner's Consent; Misdemeanor,2025-09-16 19:07,2220 Piedmont Av,-122.25286288751197,37.87097791199431
25-02741,INFO: Information Only Report *OA-BPD: Outside Assist - BPD *09/16/202 *OA-OTHER CRIME: Outside Assist - Other *Carjacking *Lost Prop.: Lost Property *09/16/2025 *,2025-09-16 23:28,Kinkead Wy,-122.272863,37.8708393
25-02742,518(A): PC; Extortion; Felony,2025-09-17 0:30,2700 Hearst Av,-122.25551,37.875524
25-02745,Found Prop.: Found Property,2025-09-17 0:57,Sather Tower Campanille,-122.2578158,37.8720577
25-02751,647(J)(4)(A): PC; Dist Intim Imag Int/ Humil; Misdemeanor *(cid:54)tal(cid:78)ing,2025-09-17 1:31,On Campus,-122.272863,37.8708393
25-02743,WELFARE: Welfare Check,2025-09-17 3:40,2535 Channing Wy,-122.25739897674418,37.86719990697674
25-02755,459: PC; Burglary: Second Degree; Felony,2025-09-17 5:53,Stadium Rim Wy,-122.25193544354336,37.87253304326599
25-02744,"594(A)(2): PC; Vandalism:damage Property; Felony OUT WRTF: Other Agency Warrant, Fel 978.5: PC; Bench Warrant/Failure To Appe On Felony Charge; Felony",2025-09-17 7:35,2483 Hearst Av,-122.26098354412606,37.87508812860332
25-02746,TC-Injury: Traffic Collision Injury,2025-09-17 8:54,Campbell Hall,-122.25708716604908,37.87293165
25-02807,OA-BPD: Outside Assist - BPD OA-NON-CRIMINAL: Outside Assist -,2025-09-17 10:25,Hearst Av,-122.29109499749464,37.87060032614356
25-02749,Caslty: Injury/Illness,2025-09-17 11:45,Evans Hall,-122.25768131042068,37.8736211
25-02750,530: PC; Personate To Get Money/Property [over $400]; Felony,2025-09-17 14:15,09142025 0000 Valley Life Science Building,-122.284138,37.863517
25-02752,Lost Prop.: Lost Property,2025-09-17 16:54,Bauer Wurster Hall,-122.25490130888858,37.87058195
25-02777,484(A): PC; Theft Of Personal Property;,2025-09-17 18:00,2401 Durant Av,-122.26110790700152,37.8680285
25-02757,Caslty: Injury/Illness,2025-09-18 0:15,Lower Sproul Plaza,-122.26022867883118,37.86920445
25-02758,Caslty: Injury/Illness,2025-09-18 0:15,Lower Sproul Plaza,-122.26022867883118,37.86920445
25-02756,"OUT WRTF: Other Agency Warrant, Fel 148(A)(1): PC; Obstruct/Resist/Etc Publi Officer/Emergency Med Tech; Misde 243(C)(1): PC; Battey Po/Etc W/Injury; Misdemeanor 11364(A): HS; Possess Unlawful Paraphern Misdemeanor 11377(A): HS; Possess Controlled Substan Misdemeanor 626.6(A): PC; Nnstdnt Refuse Leave Univ; Misdemeanor SUPP: Supplemental Reports",2025-09-18 0:19,Lower Sproul Plaza,-122.26022867883118,37.86920445
25-02767,273.5(A): PC; Inflict Corporal Injury On Spouse/Cohabitant/Datng Relatnshp; Misd *242: PC; Battery On Person; Misdemeanor,2025-09-18 2:30,1900 Oxford St,-122.266458,37.873977
25-02761,PRODAM: Property Damage,2025-09-18 8:05,LBNL63,-122.272863,37.8708393
25-02759,TC-Injury: Traffic Collision Injury,2025-09-18 8:16,University Dr,-122.26440805650157,37.87188933887148
25-02760,372: PC; Public Nuisance; Misdemeanor,2025-09-18 8:57,College Av,-122.25349276258252,37.86138105573935
25-02762,Caslty: Injury/Illness,2025-09-18 10:13,Dwinelle Hall,-122.2607432628604,37.8707285
25-02763,INFO: Information Only Report,2025-09-18 12:19,Law Building,-122.25346010910064,37.8699502
25-02764,SUPP: Supplemental Reports 978.5: PC; Bench Warrant/Failure To Appe On Felony Charge; Felony 626.6(A): PC; Nnstdnt Refuse Leave Univ; Misdemeanor 11364(A): HS; Possess Unlawful Paraphern Misdemeanor,2025-09-18 13:03,North Sproul Lot,-122.272863,37.8708393
25-02766,Caslty-Alcohol Inv: Injury/Illness - Alcohol Related,2025-09-18 18:07,Upper Sproul Plaza,-122.25940006990032,37.8695157
25-02817,Lost Prop.: Lost Property,2025-09-18 19:31,Hilgard Hall,-122.26344814450144,37.8733962
25-02855,Lost Prop.: Lost Property,2025-09-19 0:01,Latimer Hall,-122.255914566482,37.87310845
25-02768,OA-BPD: Outside Assist - BPD OA-NON-CRIMINAL: Outside Assist - Non-Criminal,2025-09-19 1:29,Haste St,-122.26150095271012,37.86565836122066
25-02770,484(A): PC; Theft Of Personal Property; Misdemeanor,2025-09-19 2:15,Latimer Hall,-122.255914566482,37.87310845
25-02769,WELFARE: Welfare Check,2025-09-19 3:12,Sproul Hall,-122.25877388866844,37.8696038
25-02773,484(A): PC; Theft Of Personal Property; Misdemeanor,2025-09-19 3:30,Latimer Hall,-122.255914566482,37.87310845
25-02875,528.5(A): PC; Impersonate Without Consent:harm/Defraud/Etc:internet Websit Mis,2025-09-19 6:05,Campus Unspecified,-122.288608,37.868541
25-02774,PRODAM: Property Damage,2025-09-19 10:14,2151 Berkeley Wy,-122.26776987710174,37.87326659826463
25-02771,Caslty: Injury/Illness,2025-09-19 11:33,2415 Bowditch St,-122.25621929426624,37.866137951654
25-02772,UCBPD-WAR-F: Felony Warrant From Ucbpd 978.5: PC; Bench Warrant/Failure To Appe On Felony Charge; Felony 466: PC; Possess/Etc Burglary Tools; Misdemeanor,2025-09-19 11:52,2468 Telegraph Av,-122.2587045,37.8656685
25-03134,Lost Prop.: Lost Property,2025-09-19 12:00,Hildebrand Hall,-122.25574850455492,37.872667
25-02836,INFO: Information Only Report,2025-09-19 13:50,Li Ka Shing Center,-122.265438120222,37.8729723
25-02782,10851(A): VC; Take Vehicle Without Owner's Consent; Misdemeanor,2025-09-19 16:30,Dwinelle Hall,-122.2607432628604,37.8707285
25-02780,Caslty: Injury/Illness,2025-09-19 19:20,Cory Hall,-122.2579707,37.8752985
25-02781,Lost Prop.: Lost Property,2025-09-19 19:22,09182025 2200 2301 Bancroft Wy,-122.2655853,37.8674357
25-02783,Caslty: Injury/Illness,2025-09-19 23:32,2001 Gayley Rd,-122.25611709380318,37.87475781058154
25-02785,Caslty-Alcohol Inv: Injury/Illness - Alcohol Related,2025-09-20 0:43,2401 Durant Av,-122.26110790700152,37.8680285
25-02784,148.4(A)(1): PC; Tamper/Etc With Fire Alarm/Etc; Misdemeanor,2025-09-20 0:53,2503 Haste St,-122.2585225860627,37.866127513824125
25-02786,Caslty-Alcohol Inv: Injury/Illness - Alcohol Related,2025-09-20 2:47,2645 Haste St,-122.2544244,37.8673072
25-02787,5150: WI; 72 Hour Mental Health Hold;,2025-09-20 3:11,1950 Oxford St,-122.26642930385086,37.87369003850856
25-02885,INFO: Information Only Report,2025-09-20 4:00,2601 Warring St,-122.250147,37.864041
25-02789,484(A): PC; Theft Of Personal Property; Misdemeanor,2025-09-20 4:56,600 Gooding Wy,-122.272863,37.8708393
25-02788,22651 (D): VC; Towed For Blocking Driveway;,2025-09-20 6:31,Grizzly Peak Gate,-122.272863,37.8708393
25-02971,594(A)(1): PC; Vandalism:deface Property; Misdemeanor,2025-09-20 7:32,Campus Unspecified,-122.288608,37.868541
25-03064,10851(A): VC; Take Vehicle Without Owner's Consent; Misdemeanor,2025-09-20 7:41,Doe Library,-122.259498421875,37.87219215
25-02907,484(A): PC; Theft Of Personal Property; Misdemeanor,2025-09-20 10:22,2520 Channing Wy,-122.25740262790698,37.86703251162791
25-02835,Caslty: Injury/Illness,2025-09-20 12:16,Minor Hall,-122.25473783871234,37.8715126
25-02790,Caslty-Alcohol Inv: Injury/Illness - Alcohol Related,2025-09-20 19:20,2601 Warring St,-122.250147,37.864041
25-02802,Lost Prop.: Lost Property,2025-09-20 19:46,2700 Hearst Av,-122.25551,37.875524
25-02803,Lost Prop.: Lost Property,2025-09-20 19:57,2700 Hearst Av,-122.25551,37.875524
25-02791,Caslty: Injury/Illness,2025-09-20 20:00,2001 Gayley Rd,-122.25611709380318,37.87475781058154
25-02792,Caslty-Alcohol Inv: Injury/Illness - Alcohol Related *Caslty: Injury/Illness *09/20/2025 *2,2025-09-20 21:23,2601 Warring St,-122.250147,37.864041
25-02797,PRODAM: Property Damage SUPP: Supplemental Reports,2025-09-20 22:30,2601 Warring St,-122.250147,37.864041
25-02794,25662(A): BP; Minor Possess Alcohol; Misdemeanor 24600: VC; Taillamp Violations; Infracti,2025-09-20 23:48,Piedmont Av,-122.2525579199242,37.87070609791057
25-02796,PRODAM: Property Damage,2025-09-21 6:00,2001 Gayley Rd,-122.25611709380318,37.87475781058154
25-02857,273D(A): PC; Corporal Inj/Etc On Child; Felony,2025-09-21 12:00,NonCampus,-122.272863,37.8708393
25-02795,WELFARE: Welfare Check,2025-09-21 12:32,2650 Durant Av,-122.2552301968402,37.86782
25-02815,484(A): PC; Theft Of Personal Property; Misdemeanor,2025-09-21 19:45,2495 Bancroft Wy,-122.2598545,37.869332
25-02906,OA-BPD: Outside Assist - BPD *OA-OTHER CRIME: Outside Assist - Other Crime,2025-09-21 21:30,2216 Allston Wy,-122.2846409,37.8669978
25-02809,OA-BPD: Outside Assist - BPD OA-THEFT: Outside Assist - Theft,2025-09-21 23:45,3114 California St,-122.27672475097728,37.85114535
25-02858,484(A): PC; Theft Of Personal Property; Misdemeanor,2025-09-22 1:01,University Village UVA,-122.272863,37.8708393
25-02800,INFO: Information Only Report,2025-09-22 3:14,2650 Durant Av,-122.2552301968402,37.86782
25-02801,OA-BPD: Outside Assist - BPD OA-OTHER CRIME: Outside Assist - Other C *647(F): Public Intoxication,2025-09-22 3:19,2601 Warring St,-122.250147,37.864041
25-02829,10852: VC; Tamper With Vehicle; Misdemeanor 459: PC; Burglary: Second Degree; Felony,2025-09-22 5:15,2645 Haste St,-122.2544244,37.8673072
25-03033,Lost Prop.: Lost Property,2025-09-22 6:25,2520 Channing Wy,-122.25740262790698,37.86703251162791
25-02834,INFO: Information Only Report,2025-09-22 9:36,McLaughlin Hall,-122.25905005086965,37.8738328
25-02804,10851(A): VC; Take Vehicle Without Owner's Consent; Misdemeanor,2025-09-22 14:18,OBrien Hall,-122.25907971363635,37.87435855
25-02805,Caslty: Injury/Illness,2025-09-22 17:05,Hildebrand Hall,-122.25574850455492,37.872667
